2358,"
		zzzzzz
		  
"
2359,"
		ㅠㅠ 발을 다쳤다.
소독 너무 따갑다
빨간약.... 후덜덜
따가워 죽는줄 알았다.
		  
"
2360,"
		오늘 다시 가입했어요^^
		  
"
2361,"
		지금..뭐해요? --;;, 보면몰라? 삽질하잖아 :9
		  
"
2362,"
		새로운 job. pm 매력적인 job에 틀림없다 향후 회사의 새로운 think tank 가 될 것이다.
준비를 하고 있어야 한다. 신천지의 주역이 되기 위해서.....
		  
"
2363,"
		참 꿈목록에 올려놓아보세요.. 꼭 이뤄질겁니다..
		  
"
2364,"
		언젠가 가실 수 있을거에요.. 꿈꾸면 이뤄진다잖아요.. ^^
		  
"
2365,"
		7월16일짜 kbs생방송세상에아침출현
		  
"
2366,"
		첨부터 어울리지 않았지..우린
		  
"
2367,"
		인생은 중력 가속도다. 더욱 더 속도가 붙는 내리막길을 달리는 기분이다. 
		  
"
2368,"
		짝사랑이 편하다..제일.
		  
"
2369,"
		가슴은 이성이 알지 못하는 저마다의 이유를 가지고 있는 법 -파스칼-
		  
"
2370,"
		오늘 저녁부터 쓰기 시작해야지^^ 이렇게 좋은 사이트를 이제 가입하게 되다니.. 세상이 정말 많이 변하긴 했네..이젠 일기도 내 컴퓨터로~~일정관리에 계획장까지 함께 있어서 모든 것을 한 방에 해결!!^^ 그런데 일기를 공개로 해야 하나, 비밀로 해야 하나?!?!
		  
"
2371,"
		끄적장이란..
		  
"
2372,"
		닉네임이 왜 바다인데? 
그런데, 이 펭귄.. 처음에는 몰랐는데, 발길질, 손질이 장난이 아니네요.
		  
"
2373,"
		보기시작했슴... 좋다..
		  
"
2374,"
		술자리에서 당신이 나에게 건낸 한마디...
그 한마디에는 참으로 많은 얘기들이 담겨 있었어요.
말 주변이 없는 나 때문에 그날도 역시 대화는 거기서 끝났지만...
더 많이 물어보고 싶었나요...? 묻고 싶네요...
내가 당신을 궁금해 하는 만큼 당신도 나를 알고 싶어 하는지...
나 당신 꿈을 꿀 때마다 이렇게 자꾸 아프네요..........
		  
"
2375,"
		이제 안 오시나요..?
		  
"
2376,"
		마음에 드는 곳은 여기밖에 없었다
역시 혼자만의 공간은 조용해야 맛이지
운영자님께 감사드립니다  
		  
"
2377,"
		마치..
당신의 마음을 알아버린 것 같은 편안함...
당신이 날 좋아해 주고 있다는 묘한 느낌.

착각이 아니길 바라는 착각들이
나를 편안하게 만드네요...
		  
"
2378,"
		귀 재발 했다. 미치겠다. 이러다가 수술해야하는건 아닌가?

		  
"
2379,"
		아침 5시 30분 쿠키 하나
점심 12시 30분 쿠키 하나

		  
"
2380,"
		우와~ 답도 주시공,,^^
넘넘 감사해요,,ㅎㅎ
이른 아침이지만,,, 오늘하루도 행복하시길,,^^
		  
"
2381,"
		동영상기능.. 깜짝놀랐는데... 그면 그방대한 자료관리는 어케하나 조금 걱정...ㅋㅋㅋ(암것도 모르면서 왠걱정..ㅋㅋ)
사실전 동영상보단 일기쓰면서 노래를 듣고싶은뎅... 다른 플레이어도 틀어놓을수는 있지만...
영자님 오르골 아시죠...? 저거기도 많이 이용하는데요... 거긴 노래들이 너무많아서 복잡하죠... 제생각엔 딱 9곡내지 12곡안쪽으로 일기쓸동안 들을수 있게... 그리고 내일기 구경온사람에게 잠깐 들려줄정도만.... 올릴수 있음 좋겠어요... 너무 많아도 골치아픔... 사실 자주듣고픈 음악이라는게 보통 10곡이면 충분한듯... 질리면 또 바꾸고..바꾸고...그리고 있죠.. 간단한 인터페이스... 전화버튼처럼 그번호 누루면 나오게...ㅋㅋㅋ 

나중에 나중에 시간많이 나면 해주세용 ^ ^  행복하세요... 

아참! 공지사항에 홍보좀 부탁한다구 써놓으세요.. 블로그나 카페나.. 지식검색등...그래도 식구가 많은것이 좋을듯...ㅋㅋㅋ
		  
"
2382,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 지난 두 달간 모든 활동을 중지해야 하는 사정에 놓였었습니다. 영화에 관한 모든 것을 중지해야 했지요.(인터넷도 두달 만에 들어옵니다 아래에 카페 재 오픈에 관해 말하지만.. 비공개로 전환한 카페를 다시 살리려는데 '카페 설명'이 공란으로 되어 있어 당황했습니다. '삭제'한 묻은 언어 기억들을 다시 살려 적으려니요) 매일 생각하고 뭔가를 하려던 것을 놓아야 하니 처음엔 약간의 불안감이 밀려오더군요, 그러나 차차 지난 일들을 돌이켜 보는 시간이 되었고, 그런 와중 뜻 밖에 새로운 인연을 만나 새로운 활로로 걸어가야 할지 모르게 되었습니다.

각설하고...
잠시 비공개로 전환 했던 제가 운영하는 네이버 카페 '한국영화시나리오작가'를 재 오픈할 생각입니다. 그리고 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일. 5시. 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^ 
(제 전번;016-9455-0908)

*저의 집이 사당동에서 장승배기역 근처로 이사를 했네요. tv도 새로 샀고, 컴퓨터도 책상도 새걸로 바꾸고.. 새롭게 시작하는 것들이 많습니다^^
		  
"
2383,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 지난 두 달간 모든 활동을 중지해야 하는 사정에 놓였었습니다. 영화에 관한 모든 것을 중지해야 했지요.(인터넷도 두달 만에 들어옵니다 아래에 카페 재 오픈에 관해 말하지만.. 비공개로 전환한 카페를 다시 살리려는데 '카페 설명'이 공란으로 되어 있어 당황했습니다. '삭제'한 묻은 언어 기억들을 다시 살려 적으려니요) 매일 생각하고 뭔가를 하려던 것을 놓아야 하니 처음엔 약간의 불안감이 밀려오더군요, 그러나 차차 지난 일들을 돌이켜 보는 시간이 되었고, 그런 와중 뜻 밖에 새로운 인연을 만나 새로운 활로로 걸어가야 할지 모르게 되었습니다.

각설하고...
잠시 비공개로 전환 했던 제가 운영하는 네이버 카페 '한국영화시나리오작가'를 재 오픈할 생각입니다. 그리고 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일. 5시. 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^ 
(제 전번;016-9455-0908) 
		  
"
2384,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 지난 두 달간 모든 활동을 중지해야 하는 사정에 놓였었습니다. 영화에 관한 모든 것을 중지해야 했지요.(인터넷도 두달 만에 들어옵니다 아래에 카페 재 오픈에 관해 말하지만.. 비공개로 전환한 카페를 다시 살리려는데 '카페 설명'이 공란으로 되어 있어 당황했습니다. '삭제'한 묻은 언어 기억들을 다시 살려 적으려니요) 매일 생각하고 뭔가를 하려던 것을 놓아야 하니 처음엔 약간의 불안감이 밀려오더군요, 그러나 차차 지난 일들을 돌이켜 보는 시간이 되었고, 그런 와중 뜻 밖에 새로운 인연을 만나 새로운 활로로 걸어가야 할지 모르게 되었습니다.

각설하고...
잠시 비공개로 전환 했던 제가 운영하는 네이버 카페 '한국영화시나리오작가'를 재 오픈할 생각입니다. 그리고 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일. 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^ 
(제 전번;016-9455-0908) 
		  
"
2385,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 지난 두 달간 모든 활동을 중지해야 하는 사정에 놓였었습니다. 영화에 관한 모든 것을 중지해야 했지요.(인터넷도 두달 만에 들어옵니다 아래에 카페 재 오픈에 관해 말하지만.. 비공개로 전환한 카페를 다시 살리려는데 '카페 설명'이 공란으로 되어 있어 당황했습니다. '삭제'한 묻은 언어 기억들을 다시 살려 적으려니요) 매일 생각하고 뭔가를 하려던 것을 놓아야 하니 처음엔 약간의 불안감이 밀려오더군요, 그러나 차차 지난 일들을 돌이켜 보는 시간이 되었고, 뜻 밖에 새로운 인연을 만나 새로운 활로로 걸어가야 할지 모르게 되었습니다.

각설하고...
잠시 비공개로 전환 했던 제가 운영하는 네이버 카페 '한국영화시나리오작가'를 재 오픈할 생각입니다. 그리고 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^ 
(제 전번;016-9455-0908)
		  
"
2386,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 지난 두 달간 모든 활동을 중지해야 하는 사정에 놓였었습니다. 영화에 관한 모든 것을 중지해야 했지요.(인터넷도 두달 만에 들어옵니다 아래에 재 오픈에 관해 말하지만.. 비공개로 전환한 카페를 다시 살리려는데 '카페 설명'이 공란으로 되어 있어 당황했습니다. '삭제'한 묻은 언어 기억들을 다시 살려 적으려니요) 매일 생각하고 뭔가를 하려던 것을 놓아야 하니 처음엔 약간의 불안감이 밀려오더군요, 그러나 차차 지난 일들을 돌이켜 보는 시간이 되었고, 뜻 밖에 새로운 인연을 만나 새로운 활로로 걸어가야 할지 모르게 되었습니다.

각설하고...
잠시 비공개로 전환 했던 제가 운영하는 네이버 카페 '한국영화시나리오작가'를 재 오픈할 생각입니다. 그리고 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^  
(제 전번;016-9455-0908)

		  
"
2387,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 지난 두 달간 모든 활동을 중지해야 하는 사정에 놓였었습니다. 영화에 관한 모든 것을 중지해야 했지요.(인터넷도 두달 만에 들어옵니다 아래에 재 오픈에 관해 말하지만.. 비공개로 전환한 카페를 다시 살리려는데 '카페 설명'이 공란으로 되어 있어 당황했습니다. '삭제'한 묻은 언어 기억들을 다시 살려 적으려니요) 매일 생각하고 뭔가를 하려던 것을 놓아야 하니 처음엔 약간의 불안감이 밀려오더군요, 그러나 차차 지난 일들을 돌이켜 보는 시간이 되었고, 뜻 밖에 새로운 인연을 만나 새로운 활로로 걸어가야 할지 모르게 되었습니다.

각설하고...
잠시 비공개로 전환 했던 제가 운영하는 네이버 카페 '한국영화시나리오작가'를 재 오픈할 생각입니다. 그리고 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^
		  
"
2388,"
		 2007-04-28 12:15:35 (토)  

마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 지난두 달간 모든 활동을 중지해야 하는 사정에 놓였습니다. 영화에 관한 모든 것을 중지해야 했지요.(인터넷도 두달 만에 들어옵니다) 매일 생각하고 뭔가를 하려던 것을 놓아야 하니 처음엔 약간의 불안감 밀려오더군요, 그러나 차차 지난 일들을 돌이켜 보는 시간이 되었고, 뜻 밖에 새로운 인연을 만나 새로운 활로로 걸어가야 할지 모르게 되었습니다.

각설하고...
잠시 비공개로 전환 했던 제가 운영하는 네이버 카페 '한국영화시나리오작가'를 재 오픈할 생각입니다. 그리고 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^ 

		  
"
2389,"
		감사합니다. 초심을 잃지않고 꾸려나가도록 하겠습니다.
음악은 여건이 되면 꼭 구현할 수 있도록 하겠습니다. 아마 시간이 해결해주리라 생각합니다. ^^
		  
"
2390,"
		당신의 표정 하나 하나...
당신의 행동 하나 하나......
어느 것 하나 신경 쓰이지 않는 것이 없어요.

언제나 느끼는 거지만
당신은 손이 참 예뻐요..^^
종종 웃음짓는 얼굴 또한
날 매우 행복하게 만듭니다...

좋아해요.
정말 많이...
		  
"
2391,"
		울트라다이어리가 있어서 너무 좋아요,,,,
답답하거나 힘들때 적고나면 조금 풀리거든요,,
다른 사람에게 털어놓을 수 없는 이야기들,,,
그리고 다른 사람들의 공개해둔 일기를 읽으면 많은 걸 느끼게 해줘요,,
넘넘 감사해요,,^^

참참 밑에 분 얘기처럼 진짜 노래도 들을 수 있음 좋겠어요,,ㅋㅋ

		  
"
2392,"
		4월 6일이 우리 이삭이에 백일이었읍니다 
외가댁에서 큰이모랑 외삼촌이랑 외숙모랑 외할머니 외할아버지랑 모두다 모여서 넘 행복한 시간을 보내고 왔읍니다 
우리 이삭이는 너무나두 축복 받은 아기입니다 
이삭아 너무너무 사랑해..
		  
"
2393,"
		우리 이삭이가 첨으루 야단 맞는 걸 아는날이 4월 18일 2007입니다 
둘째 이모가 놀러와서 장난 치다 혼내는 척을 했더니 입이 삐쭉 거리더니 우아앙 하구 울음을 터뜨립니다 
그 모습이 너무나도 귀엽습니다 
그래서 사람들이 아기를 일부를 울리나 봅니다 
나에 장남 이삭이 
넘 사랑스럽읍니다 

		  
"
2394,"
		시험감독본날 60:1이란다.중앙고에서 봄
		  
"
2395,"
		(매주 토요일) 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^ 

일반인. 영화 종사자 환영
		  
"
2396,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 어쩔 수 없는 사정(?)에 놓여, 두 달 가량 영화 관련한 아무런 행위(정신 포함)도 안하고 시간을 보냈습니다.(가치 판단 없음) 그래서 예상한 올해 행동방향의 수정이 불가피하게 되었네요.

흠...

제가 운영하는 네이버 카페 '한국영화시나리오작가'를 소극적으로 재 오픈할 생각입니다. 온라인에 대한 운영방안은 현재 없고.. 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^
		  
"
2397,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능한 것인가. 어쩔 수 없는 사정(?)에 놓여, 두 달 가량 영화 관련한 아무런 행위(정신 포함)도 안하고 시간을 보냈습니다.(가치 판단 없음) 그래서 예상한 올해 행동방향의 수정이 불가피하게 되었네요.

흠...

제가 운영하는 네이버 카페'한국영화시나리오작가'를 소극적으로 재 오픈할 생각입니다. 온라인에 대한 운영방안은 현재 없고.. 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M 오면, '비어호프'(제 전번;016-9455-0908)나옵니다. 여기를 임시 만남의 장소로 하겠습니다. 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^   
		  
"
2398,"
		마켓 회원 여러분, 다들 건강하시죠?

삶은 예측 불가능 한 것인가. 어쩔 수 없는 사정에 놓여,두 달 가량 영화 관련한 아무런 행위(정신 포함)도 안하고 시간을 보냈습니다. 그래서 예상한 올해 행동방향의 수정이 불가피하게 되었네요.

흠...

제가 운영하는 네이버 카페'한국영화시나리오작가'를 소극적으로 재 오픈할 생각입니다. 온라인에 대한 운영방안은 현재 없고.. 주 단위로 정기적으로 만나는 자리를 마련할까 합니다. 여러사람들을 만나 많이 들어봐야 겠다는 생각이 요즘 부쩍 들어서요. 매주 토요일 5시 7호선 장승배기역 4출구로 나와서 나온 방향에서 뒤로 걸어 5~10 M. '비어호프'(제 전번;016-9455-0908). 코드(착한사람^^)가 맞는 분들 많이 만났으면 좋겠습니다^^ 
		  
"
2399,"
		넘치는 그리움................
		  
"
2400,"
		오늘도 기다렸어요... 바보처럼....
밉네요... 당신이 처음으로.

나... 기도해 볼래요...
이러면 안되는거 아는데...
이대로 당신을 보내기가 힘들어요...

기도해 볼래요...
아버지께 떼 써 볼래요...
뭐라도 그렇게 매달려 볼래요.....
		  
"
2401,"
		오늘 당신의 모습에서...
또다른 당신의 모습을 찾았어요.
여태까지 내가 봐오던 알 수 없는 면모가 아닌...
일과 자신의 위치에 충실한 당신의 모습을.

솔직히 처음엔 섭섭했어요...
나는 안중에도 없이 계속 바삐 움직이던 당신때문에.
거기다 옷까지 그리 말쑥하게 차려입고서...

근데 지금 생각해보면 그래요...
당신의 그런 냉철한 모습이 오히려 믿음직 했다는 걸...
정말 그 자리에 딱 맞는 모습이었어요..^^

하지만... 내일이 지나서도 그런 모습이라면...
좀 많이 슬플거 같네요...
오늘같이 내가 당신의 머리속에서 잊혀지는 날들이 지속된다면...

무엇보다...
다른 무엇보다...
당신의 인간적인 면모를 볼 수 없다는 건
너무나도 가혹한 일일 테니까요.....
		  
"
2402,"
		여보 나 지금도 무척힘들어. 여보없는 이 현실이.. 그치만 어떤경우에도 나 여보에 대한 사랑 꼭 지켜낼거예요. 내가 정말 지쳐서 쓰러진다고 해도 머릿속에는 여보뿐이고, 죽음이 우릴 갈라놓기 전까지는 절대 미지와 난 부부임을 잊지 말아요. 사랑해요 진심으로 
		  
"
2403,"
		당신도...

이렇게...

나처럼...

나처럼 말이에요...

이렇게나 보고 싶어서...

당신 생각으로 머리가 꽉 차고...

자꾸만 떠오르는 당신 얼굴 때문에...

어떤 일도 손에 제대로 잡히지 않는 이런거...

당신도...

그런가요...?
		  
"
2404,"
		as
		  
"
2405,"
		더러븐 기분
더러븐 사상
더러븐을 갖다 붙이기 민망한 
더러븐 양심
더르븐 내 맘
내 능력의 부족함을 합리화하는  있는 사람들의 시각으로  합리화 하는 
더러븐 넘 
나.....
		  
"
2406,"
		나 요즘...
조금 행복한가 봐요..^^

이것이 내 착각이 아니라면요.
		  
"
2407,"
		아~~ 그리구 담에는 일기를쓰면서 노래를 들을수 있게 한 20곡정도만 올릴수 있게 해주시면 좋겠는데... 너무어려운부탁이겠죠~~^^ 나중에 나중에 해주세요,,, 내mp3 ^^
		  
"
2408,"
		제 음악 선곡에 댓글 남겨 주셔서
감사드립니다..^^
		  
"
2409,"
		자유라는 건 말야. 그 홀로 즐겁게 뜻을 펼치며 사는 것에 대한 허락.
그리고 남에게 피해를 입히지 않는 범위라는 제약이 걸려있는 것이지.
스스로에 대한 책임이 자신에게 있다는 것을 똑똑히 상기하고 있어야 해.

		  
"
2410,"
		요즘 기분은 제대로 돌아온듯하다...너무좋다
활력생긴다 근데 짜증이많이나는건 왜일까?
		  
"
2411,"
		사람맘의 나약함이란 놀라울 따름이다..
하지만 그 반대되는 강함도 존재하는것이 이치이겠지..
		  
"
2412,"
		강박관념..
		  
"
2413,"
		감사합니다..^^
		  
"
2414,"
		나 당신을 잊어야 하는 걸까요...

보기가 무서워서...
겁이 나서...
일주일 째 피해도 봤지만...

시간이 지날수록 당신에 대한 그리움은
더욱 또렷해 지네요...

나... 죽어도 당신을
가슴에서 지우지 못할 것 같아요...

미안해요....
		  
"
2415,"
		미진아. 자제하자.
		  
"
2416,"
		내 다리ㅜㅜ 아파죽겠넹!!!
		  
"
2417,"
		내 마음에 자꾸 뿌리내리려 하지 말라구요...
		  
"
2418,"
		술을 마시고 난 후의 더부룩함..
오늘 내 마음도 그처럼 더부룩...
		  
"
2419,"
		내가 지금 하고싶어 하는 일 역시..
홀로 가꾸는 이 마음처럼, 어쩌면
오랜 기다림을 필요로 할지도 모른다...

단지 돈을 벌기 위한 아이템은 될 수 없다.
		  
"
2420,"
		아침에 운동하고 오자..ㅜ_ㅜ 
		  
"
2421,"
		당신의 속을 알 수가 없어요...
모든 것이.. 저만의 착각이었던 걸까요...?
비참하다는 생각이 들기도 전에...
자꾸만 눈물이 나요....

오늘따라 당신을 마음에 두었다는 것이 참을 수가 없네요...
		  
"
2422,"
		현명한 자는 애초 자기에게 주어진 것보다 더 많은 기회를 만든다 -프렌시스 베니컨- 

		  
"
2423,"
		안녕하세요
가입인사 올립니다
나이들어 쓰는 일기라 그런지 좀 어색.....
		  
"
2424,"
		이제 조금 웃을 수 있다 ^^
		  
"
2425,"
		위지윅에 대한 반응이 안좋으면 어떡하나 내심 걱정했는데 많은 분들이 호의적인 반응을 보여주셔서 작업한 보람이 성큼나네요.. 즐겁게 이용해주세요.. 그게 저의 보람입니다..
		  
"
2426,"
		머야 그 깟으로 적은거야 좀더 아름 답게 길게~~~~~~ 적어봐봐봐봐

		  
"
2427,"
		위지윅이 뭔지 잘 모르겠지만 일기쓰는데 굉장히 편한 느낌이 들어요 ^^
노력하는 영자님 울트라의 일꾼 만세!
영자님도 빨리 희망의 씨앗을 찾아보세요.
물만 잘 주면 싹도 트고 꽃도 피워줄 착한 씨앗..
		  
"
2428,"
		현미씨 인재,나윤아 아빠다. 술한잔 먹고 글을 쓴다. 아빠는 현과 인재 나윤을 위해 뭐든 할 준비가 되어있단다. 더 멋진 아빠가 되기 위해 노력할께. 항상 맡은 자리에서 열심히 해주는 인재 나윤이가 고맙다. 아빠는 항상 인재 나윤이가 자랑스럽다. 그럼 잘자거라.....
		  
"
2429,"
		인재야 아빠의 일기장에 와플 얘기를 쓰면 안된다.
하지만 사랑한다. 사랑하는 아빠가.
		  
"
2430,"
		준비된 자에게만 행운의 클로버는 피는 법
왜 미리 준비하지 못하는가?
어리석은 자여 준비할 지니라.
		  
"
2431,"
		http://tdd.or.kr/pf/book/render_page?pagename=JumpToPython&keyword=&filename=&curpage=&historyname=&content=&newname=
		  
"
2432,"
		눈앞에 나타나줘 ...
		  
"
2433,"
		올해의 목표!!
1.자신있는 외국어 하나 이상!!
2.대학원 수업 열심히 듣기!!
3.돈꾸준히 모우기!!(여행자금)
4.올해의 여행 칭따오, 뉴욕
5.언제나 그랬듯 다/이/어/트
6.기도의 생활화...
		  
"
2434,"
		좋은 추억 많이 만들어줘서 고마워 ^^
		  
"
2435,"
		끝은 생각보다 가볍다... 그래서 마음이 더 무겁다....
		  
"
2436,"
		내가.. 마음만은 가져가지 말라고 했는데..
		  
"
2437,"
		바다가고싶어 바다가고싶다 바다보내주세요
		  
"
2438,"
		난 진짜 오뚜기 인가바 *^^* 그래 넌 오뚜기야 !ㅋ
		  
"
2439,"
		매일 좌절해도 (ㅜ_ㅜ)..다시일어나는걸 보면 (^0^)/
		  
"
2440,"
		cafe.daum.net/smillingschool싫어(cafe.daum.net/smillingschool)’를 운영하는 김혜민(여·21)씨. 
‘왕따닷컴(www.wangtta.com)’ 
		  
"
2441,"
		가끔이런저런 얘기하고픈데... 채팅방에 사람이 없네요.... 울트라메인화면에서 채팅하고있는사람이 있으면 몇명이 있다고 반짝반짝 했으면 좋겠어요... 누가 있다면 들어가 보게요...ㅎㅎㅎ  그럼 수고하세요...
		  
"
2442,"
		요즘 바쁘신가 보네요...
자꾸 글을 끄적끄적하다보니 이사이트가 정말 어느분말대로 정감이 가네요...눈도복잡하지않고...ㅎㅎㅎ 운영자님 잘쓸게요...ㅎㅎ
		  
"
2443,"
		나는 나일 뿐이야.

		  
"
2444,"
		엄마가 와풀을 사줬다.너무너무맛있었다
		  
"
2445,"
		사람에 대한 신뢰에 대한 많은 고민을 하는 며칠이다. 센터장의 R&R에 대해서도.....

어디로 가야하나 젊은 청춘이여!
		  
"
2446,"
		현의 생일날 한 달 여 만에 대전에 다녀왔다.

인재와 나윤이도 사촌들이 많이 보고팠나 보다.

세상은 그렇게 더불어 살아야만 되는 것을.....
		  
"
2447,"
		용기를 잃지말아요. 
		  
"
2448,"
		너무나 아름다운 삶을 살고 계신것 같네요.. 강아지도 토끼도 뒷산도 계곡도 참 아름답고 소중하게 느껴집니다. 저도 언젠가는 님처럼 살고 싶습니다. 좋은 사람이 되서 주위사람들과 행복하게 행복하게 해주고 싶습니다. 사진들이 너무나 이쁘서 글을 남기게 되었답니다. ^^
		  
"
2449,"
		휴대폰이 자꾸만 음성사서함으로 넘어가서 미치겠네   빨리 해결할려고 인터넷으로 찿으니 잘 안되네   머리가 나쁜가봐  이해가 잘 안된다 

아들놈 올 때까지 가다려야 겠다 나 원 참....
		  
"
2450,"
		마누라가 동네 아지매들과 저녁을 먹는다고 7시쯤에 나갔다. 요즘 부쩍 많이 나가는것 같다.
그런다고 가지 말라고 할수도 없고 나 원 참....
		  
"
2451,"
		메인 바꿔야지 ㅋㅋ

		  
"
2452,"
		나두 답답해 너만 그러는거아니야 내맘좀알아줘
나한테만 뭐라하지말구 너두 같이 변해줫으면 좋겟다 지금은 그럴때 아닌건가 .. 휴 
		  
"
2453,"
		♡은 상상하면 더 커지는 꿈
		  
"
2454,"
		헤어졌지만 끼고있는 반지를 뺼수가 없어..
이반지마져 뺴버리면 너무나 허전할것 같아서...
		  
"
2455,"
		Stay hungry, stay foolish.
항상 굶주리고 항상 어리석은 상태로 있어라.
즉,현재에 만족하지 말고 끊임없이 자기 자신을
개발하라.

		  
"
2456,"
		일기장입니다^^
		  
"
2457,"
		가끔씩 그대 마음 흔들릴 때는
한 구루 나무를 보라 
바람부는 날에는
바람부는 쪽으로 흔들리나니


꽃 피는 날이 있다면
어찌 꽃 지는 날이 없으랴.

온 세상 뒤집는  바람에도 
흔들리지 않는뿌리

깊은 밤에는 소망을 하는로 가지를 뻗어 
달 빛을 건지더라
더러는 인생에 겨울이 찿아와
일기장 갈피마다 눈이 내리고 
참담한 사람마다 두절되더라

가끔씩 그대 마음 흔들릴 때는 침묵으로
세월의 깊은 강을 건너는 
한구루 나무를 보라

		  
"
2458,"
		향원씨... 졸업여행은 잘 마무리 하셨는지요 ? 전, 중국에서 잘지내고 있습니다... 여러가지 일이 다양하게 벌어져요. 늘, 모든게 문제지만, 그 문제조차 즐기려 하고있죠... 돌아가면 연락드리죠... 안녕 !
		  
"
2459,"
		이건 뭐냐?
		  
"
2460,"
		젊음 이라는거.. 
		  
"
2461,"
		비가 많이 온다,,기분도 흘러 내린다,,빗물처럼,,,
		  
"
